1353490.00,130278.00,14163.00,11389.00,12962.00,12154.00,5679.00,6454.00,38.00,77.00
191082.00,129536.00,19092.00,9312.00,4272.00,9506.00,10970.00,3743.00,38.00,80.00
369215.00,22373.00,3099.00,6616.00,4856.00,6865.00,3510.00,811.00,41.00,64.00
311926.00,35827.00,27409.00,6724.00,7108.00,12048.00,3762.00,6822.00,48.00,64.00
2110263.00,282579.00,17731.00,19900.00,12012.00,23980.00,30274.00,21889.00,48.00,61.00
1595905.00,95984.00,4982.00,7874.00,13522.00,4892.00,1528.00,1438.00,44.00,54.00
217909.00,20522.00,2294.00,298.00,731.00,969.00,505.00,417.00,29.00,47.00
602630.00,43442.00,2991.00,17301.00,4181.00,3609.00,2255.00,1584.00,20.00,41.00
1170588.00,211029.00,51238.00,13408.00,14210.00,11820.00,23833.00,4941.00,14.00,50.00
1678200.00,52026.00,13031.00,11044.00,15735.00,12078.00,4647.00,1296.00,24.00,60.00
1588403.00,156891.00,40826.00,17504.00,14780.00,21651.00,7328.00,7907.00,24.00,60.00
795687.00,37716.00,18065.00,4250.00,3242.00,3841.00,542.00,403.00,24.00,60.00
50633.00,126165.00,9187.00,5912.00,4008.00,4356.00,4382.00,1871.00,23.00,57.00
790216.00,22178.00,4694.00,3875.00,11398.00,3659.00,3423.00,1464.00,29.00,51.00
1358261.00,315316.00,91660.00,41089.00,41504.00,17821.00,25109.00,9351.00,29.00,56.00
876776.00,108242.00,71880.00,6478.00,10435.00,16157.00,10317.00,4859.00,24.00,63.00
928827.00,6600.00,4010.00,767.00,3126.00,1264.00,782.00,606.00,24.00,63.00
1004707.00,43480.00,9336.00,6385.00,4100.00,3001.00,2761.00,1377.00,27.00,77.00
729020.00,435101.00,28153.00,48627.00,11852.00,15291.00,6351.00,10103.00,14.00,74.00
240095.00,4245.00,415.00,1992.00,3261.00,2028.00,823.00,361.00,35.00,67.00
919720.00,31751.00,2459.00,6636.00,8350.00,3812.00,3439.00,3519.00,35.00,67.00
1048682.00,4653.00,669.00,6551.00,2962.00,1795.00,713.00,910.00,35.00,67.00
359307.00,2062.00,327.00,1311.00,383.00,1325.00,411.00,368.00,48.00,64.00
1209701.00,184082.00,64798.00,24052.00,13427.00,17592.00,10689.00,6795.00,50.00,66.00
614590.00,20858.00,3932.00,2232.00,1604.00,3793.00,1008.00,820.00,64.00,70.00
151444.00,42370.00,2778.00,9730.00,6610.00,6355.00,1788.00,2542.00,54.00,69.00
1187226.00,53099.00,11219.00,7343.00,18179.00,14925.00,7514.00,8101.00,50.00,63.00
358372.00,254290.00,88271.00,78103.00,104241.00,53557.00,26530.00,20758.00,56.00,64.00
2676779.00,269726.00,372989.00,215039.00,58728.00,90261.00,30383.00,31069.00,54.00,81.00
34277.00,6996.00,1596.00,1060.00,990.00,1078.00,458.00,345.00,54.00,84.00
122037.00,372758.00,16010.00,7044.00,7619.00,37362.00,21540.00,5349.00,48.00,67.00
785677.00,545378.00,128551.00,49434.00,132200.00,49441.00,28461.00,28328.00,41.00,60.00
777489.00,29748.00,12020.00,7539.00,2248.00,4380.00,1843.00,936.00,40.00,50.00
1273177.00,118309.00,17212.00,10083.00,5370.00,12953.00,5375.00,4016.00,38.00,44.00
2170985.00,126327.00,56818.00,145000.00,26824.00,24887.00,14069.00,18710.00,35.00,78.00
556056.00,31272.00,5161.00,2292.00,2338.00,2331.00,2105.00,1540.00,35.00,77.00
364675.00,19006.00,17862.00,26618.00,14336.00,12411.00,5643.00,5610.00,41.00,83.00
699593.00,226454.00,6275.00,48667.00,22526.00,42922.00,13888.00,27645.00,47.00,83.00
113933.00,98978.00,13288.00,2743.00,7268.00,8508.00,2209.00,3191.00,47.00,57.00
627451.00,160450.00,5683.00,17846.00,5954.00,12011.00,3528.00,7867.00,47.00,53.00
778618.00,38657.00,3887.00,3397.00,3045.00,1686.00,1855.00,3245.00,30.00,37.00
962067.00,77477.00,15924.00,12955.00,8334.00,6471.00,3518.00,1799.00,23.00,41.00
988015.00,79818.00,51819.00,12852.00,16817.00,7821.00,3084.00,4510.00,20.00,57.00
1859884.00,193016.00,21771.00,24313.00,17375.00,14586.00,22504.00,14827.00,20.00,63.00
1470600.00,93211.00,44496.00,5447.00,15472.00,21766.00,13180.00,3104.00,34.00,70.00
1126921.00,103536.00,24616.00,13765.00,3290.00,4404.00,5034.00,1958.00,34.00,70.00
1077120.00,11432.00,2779.00,12882.00,3097.00,1342.00,1146.00,797.00,34.00,70.00
1236951.00,461845.00,125945.00,78021.00,117280.00,94757.00,44811.00,20723.00,40.00,70.00
976359.00,286406.00,7755.00,78819.00,24436.00,25851.00,23051.00,13053.00,41.00,61.00
686842.00,139920.00,5366.00,65493.00,29580.00,23216.00,13558.00,7035.00,48.00,66.00
822112.00,156497.00,38309.00,8938.00,6059.00,6426.00,4361.00,1913.00,48.00,66.00
525732.00,77005.00,28329.00,34748.00,8182.00,8359.00,2911.00,1802.00,48.00,66.00
